178,2.3395501E-08;
179,2.3402492E-08;
180,2.3399508E-08;
181,2.3396495E-08;
182,2.3398485E-08;
183,2.3400503E-08;
184,2.3398485E-08;
185,2.339948E-08;
186,2.3401469E-08;
187,2.339948E-08;
188,2.3395501E-08;
189,2.3401469E-08;
190,2.3401469E-08;
191,2.3400503E-08;
192,2.339948E-08;
193,2.3399508E-08;
194,2.3400474E-08;
195,2.3400503E-08;
196,2.3399508E-08;
197,2.339749E-08;
198,2.339948E-08;
199,2.3400503E-08;
200,2.3396495E-08;
201,2.3396495E-08;
202,2.3404482E-08;
203,2.3396495E-08;
204,2.339948E-08;
205,2.3396296E-08;
206,2.339749E-08;
207,2.3400503E-08;
208,2.3395501E-08;
209,2.3399508E-08;
210,2.3402492E-08;
211,2.339948E-08;
212,2.339749E-08;
213,2.3400702E-08;
214,2.3398684E-08;
215,2.3400503E-08;
216,2.3398485E-08;
217,2.339749E-08;
218,2.3400474E-08;
219,2.3403487E-08;
220,2.3399508E-08;
221,2.3398485E-08;
222,2.3404482E-08;
223,2.3400474E-08;
224,2.3396495E-08;
225,2.339749E-08;
226,2.3398286E-08;
227,2.3401469E-08;
228,2.3400474E-08;
229,2.3402492E-08;
230,2.339948E-08;
231,2.3398485E-08;
232,2.339948E-08;
233,2.3397291E-08;
234,2.3400474E-08;
235,2.3399508E-08;
236,2.339749E-08;
237,2.3399508E-08;
238,2.3398513E-08;
239,2.3404482E-08;
240,2.339948E-08;
241,2.3396495E-08;
242,2.3402464E-08;
243,2.3403715E-08;
244,2.3395472E-08;
245,2.339749E-08;
246,2.3401498E-08;
247,2.3405505E-08;
248,2.3393483E-08;
249,2.3398485E-08;
250,2.3398485E-08;
251,2.3400503E-08;
252,2.3395472E-08;
253,2.339749E-08;
254,2.3401498E-08;
255,2.3402492E-08;
256,2.3401469E-08;
257,2.339749E-08;
258,2.339749E-08;
259,2.3401469E-08;
260,2.3400446E-08;
261,2.3398513E-08;
262,2.3400503E-08;
263,2.3401469E-08;
264,2.3398513E-08;
265,2.3396467E-08;
266,2.339948E-08;
267,2.3403516E-08;
268,2.3402492E-08;
269,2.3398457E-08;
270,2.3400446E-08;
271,2.3396467E-08;
272,2.3398513E-08;
273,2.3398457E-08;
274,2.3401469E-08;
275,2.3401469E-08;
276,2.339749E-08;
277,2.339749E-08;
278,2.339948E-08;
279,2.339948E-08;
280,2.339948E-08;
281,2.3402492E-08;
282,2.3398513E-08;
283,2.3402492E-08;
284,2.339948E-08;
285,2.3402492E-08;
286,2.3404482E-08;
287,2.3400503E-08;
288,2.3400503E-08;
289,2.3401469E-08;
290,2.3401469E-08;
291,2.3398513E-08;
292,2.339948E-08;
293,2.3400503E-08;
294,2.3402492E-08;
295,2.3403516E-08;
296,2.3400503E-08;
297,2.3396524E-08;
298,2.3399537E-08;
299,2.3396467E-08;
300,2.3404539E-08;
301,2.3401469E-08;
302,2.3402492E-08;
303,2.3402492E-08;
304,2.339749E-08;
305,2.3396524E-08;
306,2.3399537E-08;
307,2.3400503E-08;
308,2.3396467E-08;
309,2.339948E-08;
310,2.3401526E-08;
311,2.3399537E-08;
312,2.3396467E-08;
313,2.3396467E-08;
314,2.3393511E-08;
315,2.3400446E-08;
316,2.3401469E-08;
317,2.3400446E-08;
318,2.3403516E-08;
319,2.3402492E-08;
320,2.339749E-08;
321,2.339749E-08;
322,2.339948E-08;
323,2.3403459E-08;
324,2.3398513E-08;
325,2.3403459E-08;
326,2.339749E-08;
327,2.3401469E-08;
328,2.339749E-08;
329,2.3400446E-08;
330,2.3400446E-08;
331,2.3401526E-08;
332,2.3402492E-08;
333,2.3397433E-08;
334,2.3403516E-08;
335,2.3402436E-08;
336,2.3399537E-08;
337,2.3400446E-08;
338,2.3400446E-08;
339,2.3401469E-08;
340,2.3401469E-08;
341,2.339749E-08;
342,2.339749E-08;
343,2.3404482E-08;
344,2.3404539E-08;
345,2.3398457E-08;
346,2.339965E-08;
347,2.3401526E-08;
348,2.3398513E-08;
349,2.339948E-08;
350,2.339948E-08;
351,2.3402436E-08;
352,2.339948E-08;
353,2.3400503E-08;
354,2.339965E-08;
355,2.3400446E-08;
356,2.3396467E-08;
357,2.339948E-08;
358,2.3396467E-08;
359,2.3401526E-08;
360,2.339948E-08;
361,2.339948E-08;
362,2.339948E-08;
363,2.3401526E-08;
364,2.3399537E-08;
365,2.339948E-08;
366,2.3403288E-08;
367,2.3402492E-08;
368,2.339749E-08;
369,2.339948E-08;
370,2.3401526E-08;
371,2.3404482E-08;
372,2.3396467E-08;
373,2.3398513E-08;
374,2.3401526E-08;
375,2.3401469E-08;
376,2.339749E-08;
377,2.3400446E-08;
378,2.339948E-08;
379,2.339749E-08;
380,2.3400446E-08;
381,2.3400503E-08;
382,2.339749E-08;
383,2.3402436E-08;
384,2.3402492E-08;
385,2.3395501E-08;
386,2.339948E-08;
387,2.3402492E-08;
388,2.3400503E-08;
389,2.3398513E-08;
390,2.3401526E-08;
391,2.3398457E-08;
392,2.339749E-08;
393,2.3401469E-08;
394,2.3404482E-08;
395,2.3402492E-08;
396,2.339749E-08;
397,2.339749E-08;
398,2.3403459E-08;
399,2.3401469E-08;
400,2.339948E-08;
401,2.339948E-08;
402,2.3401469E-08;
403,2.3398513E-08;
404,2.339948E-08;
405,2.3399537E-08;
406,2.3404482E-08;
407,2.3406471E-08;
408,2.3403516E-08;
409,2.3401526E-08;
410,2.3403516E-08;
411,2.3398457E-08;
412,2.339749E-08;
413,2.339948E-08;
414,2.3396467E-08;
415,2.339948E-08;
416,2.3400503E-08;
417,2.3400446E-08;
418,2.339948E-08;
419,2.3404482E-08;
420,2.339749E-08;
421,2.3403516E-08;
422,2.3403459E-08;
423,2.3399537E-08;
424,2.3394477E-08;
425,2.3401469E-08;
426,2.3400503E-08;
427,2.3403459E-08;
428,2.3396524E-08;
429,2.339732E-08;
430,2.3398457E-08;
431,2.3400503E-08;
432,2.3398513E-08;
433,2.3400503E-08;
434,2.3400446E-08;
435,2.3401469E-08;
436,2.339948E-08;
437,2.3401469E-08;
438,2.3400446E-08;
439,2.3401526E-08;
440,2.3399537E-08;
441,2.3401469E-08;
442,2.3401469E-08;
443,2.339948E-08;
444,2.3398457E-08;
445,2.3395444E-08;
446,2.3400503E-08;
447,2.3398513E-08;
448,2.3398457E-08;
449,2.339948E-08;
450,2.339948E-08;
451,2.339749E-08;
452,2.339948E-08;
453,2.339948E-08;
454,2.3401469E-08;
455,2.3402492E-08;
456,2.3400503E-08;
457,2.3394477E-08;
458,2.3395501E-08;
459,2.3403516E-08;
460,2.3401469E-08;
461,2.3400503E-08;
462,2.340272E-08;
463,2.3398457E-08;
464,2.3398457E-08;
465,2.3400446E-08;
466,2.3400446E-08;
467,2.3402492E-08;
468,2.339749E-08;
469,2.3400503E-08;
470,2.339948E-08;
471,2.3398513E-08;
472,2.3395501E-08;
473,2.3401469E-08;
474,2.3400503E-08;
475,2.339948E-08;
476,2.3401469E-08;
477,2.3398513E-08;
478,2.339749E-08;
479,2.3398457E-08;
480,2.3405505E-08;
481,2.3398513E-08;
482,2.339749E-08;
483,2.3400503E-08;
484,2.339749E-08;
485,2.3395501E-08;
486,2.3396524E-08;
487,2.3401469E-08;
488,2.3400503E-08;
489,2.3395444E-08;
490,2.339948E-08;
491,2.339948E-08;
492,2.3400503E-08;
493,2.339749E-08;
494,2.3400503E-08;
495,2.339749E-08;
496,2.3398457E-08;
498,2.339749E-08;
499,2.3400446E-08;
500,2.3398513E-08;
501,2.3400503E-08;
502,2.3402492E-08;
503,2.3400446E-08;
504,2.339948E-08;
505,2.3398513E-08;
506,2.3398457E-08;
507,2.3398513E-08;
508,2.3398513E-08;
509,2.339948E-08;
510,2.3400503E-08;
511,2.3401526E-08;
512,2.3397433E-08;
513,2.339948E-08;
514,2.3403572E-08;
515,2.3401412E-08;
516,2.3402549E-08;
517,2.3398457E-08;
518,2.3402549E-08;
519,2.3400503E-08;
520,2.3402436E-08;
521,2.3398457E-08;
522,2.3400503E-08;
523,2.3401412E-08;
524,2.3400389E-08;
525,2.339948E-08;
526,2.3400503E-08;
527,2.3401412E-08;
528,2.3399707E-08;
529,2.3397433E-08;
530,2.3397433E-08;
531,2.3401753E-08;
532,2.3400503E-08;
533,2.3398457E-08;
534,2.3400503E-08;
535,2.3400389E-08;
536,2.3400503E-08;
537,2.3398457E-08;
538,2.3395501E-08;
539,2.3401412E-08;
540,2.340073E-08;
541,2.3400503E-08;
542,2.3395501E-08;
543,2.3398457E-08;
544,2.3400503E-08;
545,2.3396524E-08;
546,2.339948E-08;
547,2.3400503E-08;
548,2.339948E-08;
549,2.3397547E-08;
550,2.3398457E-08;
551,2.3401412E-08;
552,2.3404482E-08;
553,2.339948E-08;
554,2.3404482E-08;
555,2.3398457E-08;
556,2.3395501E-08;
557,2.3397547E-08;
558,2.339948E-08;
559,2.339857E-08;
560,2.3401526E-08;
561,2.3400389E-08;
562,2.3400503E-08;
563,2.3401412E-08;
564,2.3398457E-08;
565,2.3400503E-08;
566,2.339948E-08;
567,2.3400503E-08;
568,2.339948E-08;
569,2.3401526E-08;
570,2.3401753E-08;
571,2.3403459E-08;
572,2.3397433E-08;
573,2.3397547E-08;
574,2.3398457E-08;
575,2.3401526E-08;
576,2.3400503E-08;
577,2.3401526E-08;
578,2.339948E-08;
579,2.3401526E-08;
580,2.3398457E-08;
581,2.339948E-08;
582,2.339948E-08;
583,2.3401526E-08;
584,2.3403459E-08;
585,2.339948E-08;
586,2.3395501E-08;
587,2.3401526E-08;
588,2.3402549E-08;
589,2.3397433E-08;
590,2.3398457E-08;
591,2.3401526E-08;
592,2.3398457E-08;
593,2.3398457E-08;
594,2.3397547E-08;
595,2.3403459E-08;
596,2.3401412E-08;
597,2.339948E-08;
598,2.3403459E-08;
599,2.3405505E-08;
600,2.3403572E-08;
601,2.3398684E-08;
602,2.339948E-08;
603,2.3398457E-08;
604,2.339857E-08;
605,2.339948E-08;
606,2.3404482E-08;
607,2.3400389E-08;
608,2.3397547E-08;
609,2.3400503E-08;
610,2.3394477E-08;
611,2.3401526E-08;
612,2.3403459E-08;
613,2.3398457E-08;
614,2.3401412E-08;
615,2.339948E-08;
616,2.3397433E-08;
617,2.3395728E-08;
618,2.339948E-08;
619,2.3400389E-08;
620,2.339948E-08;
621,2.339948E-08;
622,2.3397433E-08;
623,2.3398457E-08;
624,2.339948E-08;
625,2.3400389E-08;
626,2.3402549E-08;
627,2.3402549E-08;
628,2.3402436E-08;
629,2.3400503E-08;
630,2.339948E-08;
631,2.3401526E-08;
632,2.3398457E-08;
633,2.3401412E-08;
634,2.3402436E-08;
635,2.3402663E-08;
636,2.3400503E-08;
637,2.3394477E-08;
638,2.3398457E-08;
639,2.339948E-08;
640,2.3403459E-08;
641,2.3402549E-08;
642,2.339948E-08;
643,2.3403459E-08;
644,2.339857E-08;
645,2.339948E-08;
646,2.3402436E-08;
647,2.340164E-08;
648,2.3397433E-08;
649,2.339948E-08;
650,2.3398457E-08;
651,2.3403459E-08;
652,2.339948E-08;
653,2.339948E-08;
654,2.3401526E-08;
655,2.339948E-08;
656,2.3401526E-08;
657,2.3402436E-08;
658,2.3398457E-08;
659,2.3398457E-08;
660,2.3395501E-08;
661,2.339948E-08;
662,2.339948E-08;
663,2.3397433E-08;
664,2.3398457E-08;
665,2.3394477E-08;
666,2.339641E-08;
667,2.3397433E-08;
668,2.3401526E-08;
669,2.3398457E-08;
670,2.339948E-08;
671,2.339948E-08;
672,2.3397547E-08;
673,2.3397433E-08;
674,2.339641E-08;
675,2.3402436E-08;
676,2.3398457E-08;
677,2.3398457E-08;
678,2.3401412E-08;
679,2.3400503E-08;
680,2.3397433E-08;
681,2.3396524E-08;
682,2.3400503E-08;
683,2.3400503E-08;
684,2.3400503E-08;
685,2.3397433E-08;
686,2.3401412E-08;
687,2.339857E-08;
688,2.339948E-08;
689,2.3401412E-08;
690,2.3397433E-08;
691,2.3401526E-08;
692,2.3396524E-08;
693,2.3400503E-08;
694,2.3401526E-08;
695,2.339948E-08;
696,2.3401526E-08;
697,2.3398457E-08;
698,2.3400503E-08;
700,2.3402436E-08;
701,2.339948E-08;
702,2.3400503E-08;
703,2.3401412E-08;
704,2.3397433E-08;
705,2.3400503E-08;
706,2.3402549E-08;
707,2.3398457E-08;
708,2.3394477E-08;
709,2.3398457E-08;
710,2.3403459E-08;
711,2.3403686E-08;
712,2.3403686E-08;
713,2.339948E-08;
714,2.3397433E-08;
715,2.339641E-08;
716,2.339948E-08;
717,2.3398457E-08;
718,2.3401526E-08;
719,2.339948E-08;
720,2.3396524E-08;
721,2.3398457E-08;
722,2.339948E-08;
723,2.3401412E-08;
724,2.339641E-08;
725,2.3400503E-08;
726,2.3397547E-08;
727,2.3403459E-08;
728,2.339948E-08;
729,2.3401412E-08;
730,2.339948E-08;
731,2.3398457E-08;
732,2.339948E-08;
733,2.3402549E-08;
734,2.339948E-08;
735,2.3398457E-08;
736,2.339948E-08;
737,2.339948E-08;
738,2.3397433E-08;
739,2.3398457E-08;
740,2.3397433E-08;
741,2.3403459E-08;
742,2.339857E-08;
743,2.3398457E-08;
744,2.3395501E-08;
745,2.3395501E-08;
746,2.3402436E-08;
747,2.3404482E-08;
748,2.339948E-08;
749,2.339641E-08;
750,2.339857E-08;
751,2.3400617E-08;
752,2.3398798E-08;
753,2.339641E-08;
754,2.339732E-08;
755,2.3402436E-08;
756,2.339857E-08;
757,2.3396524E-08;
758,2.3400617E-08;
759,2.3403572E-08;
760,2.3400389E-08;
761,2.3397433E-08;
762,2.3400503E-08;
763,2.3400503E-08;
764,2.339948E-08;
765,2.339948E-08;
766,2.3405505E-08;
767,2.3404709E-08;
768,2.3400503E-08;
769,2.3397433E-08;
770,2.3400503E-08;
771,2.3401412E-08;
772,2.3402549E-08;
773,2.3397433E-08;
774,2.339948E-08;
775,2.3402436E-08;
776,2.3402663E-08;
777,2.3398457E-08;
778,2.3401526E-08;
779,2.3402436E-08;
780,2.3403459E-08;
781,2.3400503E-08;
782,2.339948E-08;
783,2.3403686E-08;
784,2.3400503E-08;
785,2.339948E-08;
786,2.3399707E-08;
787,2.3401412E-08;
788,2.3403459E-08;
789,2.3400503E-08;
790,2.3403459E-08;
791,2.3402549E-08;
792,2.3402436E-08;
793,2.3401526E-08;
794,2.3400503E-08;
795,2.3401753E-08;
796,2.3397547E-08;
797,2.340073E-08;
798,2.3398798E-08;
799,2.3403572E-08;
800,2.3397547E-08;
801,2.3398457E-08;
802,2.3400389E-08;
803,2.3402549E-08;
804,2.3397433E-08;
805,2.3400503E-08;
806,2.339948E-08;
807,2.3401412E-08;
808,2.339641E-08;
809,2.3394477E-08;
810,2.339948E-08;
811,2.3398457E-08;
812,2.3397433E-08;
813,2.3397547E-08;
814,2.339857E-08;
815,2.3397433E-08;
816,2.3401526E-08;
817,2.3397433E-08;
818,2.3398457E-08;
819,2.3400503E-08;
820,2.339857E-08;
821,2.3395387E-08;
822,2.3398457E-08;
823,2.3401412E-08;
824,2.3397433E-08;
825,2.339948E-08;
826,2.3400503E-08;
827,2.3400503E-08;
828,2.3391408E-08;
829,2.339641E-08;
830,2.3402663E-08;
831,2.3404482E-08;
832,2.339948E-08;
833,2.340164E-08;
834,2.3400503E-08;
835,2.3398457E-08;
836,2.3399707E-08;
837,2.3397433E-08;
838,2.339948E-08;
839,2.339948E-08;
840,2.3394477E-08;
841,2.3398457E-08;
842,2.3398457E-08;
843,2.3403572E-08;
844,2.3401526E-08;
845,2.339948E-08;
846,2.339948E-08;
847,2.3404482E-08;
848,2.3399707E-08;
849,2.3395501E-08;
850,2.3401412E-08;
851,2.3401412E-08;
852,2.3400389E-08;
853,2.3397547E-08;
854,2.3402549E-08;
855,2.3405505E-08;
856,2.3402549E-08;
857,2.3400503E-08;
858,2.3401412E-08;
859,2.3397433E-08;
860,2.3401526E-08;
861,2.3397547E-08;
862,2.3402549E-08;
863,2.3398457E-08;
864,2.3401526E-08;
865,2.339857E-08;
866,2.3396524E-08;
867,2.3401526E-08;
868,2.340164E-08;
869,2.3397547E-08;
870,2.3395501E-08;
871,2.3400617E-08;
872,2.3398457E-08;
873,2.339857E-08;
874,2.3402549E-08;
875,2.3401412E-08;
876,2.3395501E-08;
877,2.3405505E-08;
878,2.3400503E-08;
879,2.3402436E-08;
880,2.339948E-08;
881,2.3400503E-08;
882,2.3404482E-08;
883,2.339948E-08;
884,2.3395501E-08;
885,2.3403459E-08;
886,2.3397433E-08;
887,2.3398684E-08;
888,2.3398457E-08;
889,2.339948E-08;
890,2.3400503E-08;
891,2.339948E-08;
892,2.3397433E-08;
893,2.3395501E-08;
894,2.3400503E-08;
895,2.3398457E-08;
896,2.3400503E-08;
897,2.3401412E-08;
898,2.3397433E-08;
899,2.339948E-08;
900,2.3398457E-08;
901,2.3400617E-08;
902,2.339948E-08;
903,2.3402549E-08;
904,2.339641E-08;
905,2.339641E-08;
906,2.339948E-08;
907,2.3402663E-08;
908,2.3401526E-08;
909,2.3400503E-08;
910,2.3400389E-08;
911,2.3401753E-08;
912,2.339641E-08;
913,2.3397433E-08;
914,2.3400503E-08;
915,2.3401412E-08;
916,2.3398457E-08;
917,2.3398457E-08;
918,2.3394477E-08;
919,2.339948E-08;
920,2.3403459E-08;
921,2.340073E-08;
922,2.339948E-08;
923,2.3402549E-08;
924,2.339641E-08;
925,2.3397547E-08;
926,2.340164E-08;
927,2.3398457E-08;
928,2.339948E-08;
929,2.339948E-08;
930,2.3400503E-08;
931,2.3401526E-08;
932,2.3397547E-08;
933,2.339948E-08;
934,2.3395501E-08;
935,2.3403572E-08;
936,2.339948E-08;
937,2.3400503E-08;
938,2.339857E-08;
939,2.3401412E-08;
940,2.3402549E-08;
941,2.3397433E-08;
942,2.3400503E-08;
943,2.339948E-08;
944,2.3397547E-08;
945,2.339857E-08;
946,2.3398457E-08;
947,2.3401412E-08;
948,2.3399707E-08;
949,2.3401526E-08;
950,2.3405732E-08;
951,2.3400503E-08;
952,2.3400503E-08;
953,2.3400503E-08;
954,2.3401412E-08;
955,2.3398457E-08;
956,2.339948E-08;
957,2.3397433E-08;
958,2.3402549E-08;
959,2.3401412E-08;
960,2.339948E-08;
961,2.3398457E-08;
962,2.3396524E-08;
963,2.3404482E-08;
964,2.3403459E-08;
965,2.3402549E-08;
966,2.3400503E-08;
967,2.3401412E-08;
968,2.3398457E-08;
969,2.3397433E-08;
970,2.3398457E-08;
971,2.3397547E-08;
972,2.3402663E-08;
973,2.3398457E-08;
974,2.339948E-08;
975,2.3401412E-08;
976,2.3400617E-08;
977,2.3398457E-08;
978,2.3396524E-08;
979,2.3402436E-08;
980,2.3400503E-08;
981,2.3398457E-08;
982,2.3398457E-08;
983,2.3401412E-08;
984,2.3402663E-08;
985,2.3395387E-08;
986,2.3405619E-08;
987,2.3399707E-08;
988,2.3398457E-08;
989,2.339948E-08;
990,2.339948E-08;
991,2.3400503E-08;
992,2.339948E-08;
993,2.3396524E-08;
994,2.3402436E-08;
995,2.3400503E-08;
996,2.3398457E-08;
997,2.3400503E-08;
998,2.339857E-08;
999,2.339948E-08;
1000,2.3392545E-08;
1001,2.3398684E-08;
1002,2.3403686E-08;
1003,2.3400503E-08;
1004,2.3402436E-08;
1005,2.3402663E-08;
1006,2.339641E-08;
1007,2.3397433E-08;
1008,2.3401412E-08;
1009,2.3398457E-08;
1010,2.3397433E-08;
1011,2.3403459E-08;
1012,2.3400503E-08;
1013,2.3400503E-08;
1014,2.3402663E-08;
1015,2.339948E-08;
1016,2.3403686E-08;
1017,2.3405505E-08;
1018,2.3403459E-08;
1019,2.3403572E-08;
1020,2.3400503E-08;
1021,2.3398684E-08;
1022,2.339857E-08;
1023,2.3402549E-08;
1024,2.339948E-08;
1025,2.339948E-08;
1026,2.3400389E-08;
1027,2.3398798E-08;
1028,2.3397433E-08;
1029,2.3402663E-08;
1030,2.3398343E-08;
1031,2.339948E-08;
1032,2.339948E-08;
1033,2.339857E-08;
1034,2.3397433E-08;
1035,2.3397433E-08;
1036,2.3397433E-08;
1037,2.3400617E-08;
1038,2.3396524E-08;
1039,2.339857E-08;
1040,2.339948E-08;
1041,2.3401526E-08;
1042,2.3397433E-08;
1043,2.3402663E-08;
1044,2.339948E-08;
1045,2.3402436E-08;
1046,2.3401526E-08;
1047,2.339948E-08;
1048,2.339948E-08;
1049,2.3401526E-08;
1050,2.339948E-08;
1051,2.3401526E-08;
1052,2.3395387E-08;
1053,2.339857E-08;
1054,2.3402663E-08;
1055,2.3404482E-08;
1056,2.3398798E-08;
1057,2.3400617E-08;
1058,2.339948E-08;
1059,2.3396524E-08;
1060,2.339948E-08;
1061,2.3401526E-08;
1062,2.3400617E-08;
1063,2.3403572E-08;
1064,2.3396296E-08;
1065,2.3400389E-08;
1066,2.3401526E-08;
1067,2.339948E-08;
1068,2.3396524E-08;
1069,2.3397433E-08;
1070,2.3400617E-08;
1071,2.3402663E-08;
1072,2.3398343E-08;
1073,2.3397433E-08;
1074,2.3400389E-08;
1075,2.3401526E-08;
1076,2.3400617E-08;
1077,2.3395614E-08;
1078,2.3402436E-08;
1079,2.3400389E-08;
1080,2.3401299E-08;
1081,2.3398343E-08;
1082,2.3401526E-08;
1083,2.3400617E-08;
1084,2.3396524E-08;
1085,2.3398343E-08;
1086,2.3402436E-08;
1087,2.3397433E-08;
1088,2.3397661E-08;
1089,2.3401526E-08;
1090,2.3396524E-08;
1091,2.3400617E-08;
1092,2.3403345E-08;
1093,2.3400617E-08;
1094,2.3401526E-08;
1095,2.3401526E-08;
1096,2.3401299E-08;
1097,2.3397433E-08;
1098,2.3402436E-08;
1099,2.3402436E-08;
1100,2.3400617E-08;
1101,2.3403572E-08;
1102,2.339857E-08;
1103,2.3400389E-08;
1104,2.3403572E-08;
1105,2.3397433E-08;
1106,2.3401299E-08;
1107,2.3401526E-08;
1108,2.3401526E-08;
1109,2.3400389E-08;
1110,2.3396524E-08;
1111,2.3398343E-08;
1112,2.339857E-08;
1113,2.339948E-08;
1114,2.3400389E-08;
1115,2.3402436E-08;
1116,2.3396524E-08;
1117,2.3396524E-08;
1118,2.3401526E-08;
1119,2.339948E-08;
1120,2.3396296E-08;
1121,2.3400389E-08;
1122,2.3400389E-08;
1123,2.3403572E-08;
1124,2.339948E-08;
1125,2.3400389E-08;
1126,2.3400389E-08;
1127,2.3400617E-08;
1128,2.3402436E-08;
1129,2.3400389E-08;
1130,2.3400389E-08;
1131,2.3396296E-08;
1132,2.339948E-08;
1133,2.3396296E-08;
1134,2.3397433E-08;
1135,2.3398343E-08;
1136,2.3398343E-08;
1137,2.3395387E-08;
1138,2.339948E-08;
1139,2.3401299E-08;
1140,2.3396524E-08;
1141,2.3397433E-08;
1142,2.339857E-08;
1143,2.3403572E-08;
1144,2.3397433E-08;
1145,2.3395387E-08;
1146,2.3401526E-08;
1147,2.3400617E-08;
1148,2.3400389E-08;
1149,2.3401526E-08;
1150,2.339948E-08;
1151,2.3402436E-08;
1152,2.3396524E-08;
1153,2.339948E-08;
1154,2.339948E-08;
1155,2.339948E-08;
1156,2.339948E-08;
1157,2.3402663E-08;
1158,2.3400389E-08;
1159,2.3405619E-08;
1160,2.339948E-08;
1161,2.339948E-08;
1162,2.339948E-08;
1163,2.339948E-08;
1164,2.3396296E-08;
1165,2.3397433E-08;
1166,2.3402436E-08;
1167,2.339948E-08;
1168,2.3400389E-08;
1169,2.3397433E-08;
1170,2.3401526E-08;
1171,2.3399707E-08;
1172,2.3402436E-08;
1173,2.3397661E-08;
1174,2.339948E-08;
1175,2.3400389E-08;
